2.675838842,1.374931658,1.708020581,0.000678042,0.035158981,-0.102700911,2.675838842,1.374931658,1.708020581,0,0,0
2.675838842,1.374931658,1.708020581,0.000678042,0.035158981,-0.102700911,2.675838842,1.374931658,1.708020581,0,0,0
2.66532414,1.370148893,1.686368144,-0.006505118,0.043676429,-0.105025469,2.675838842,1.374931658,1.708020581,0,0,0
2.649703529,1.360450214,1.664646672,-0.020153893,0.060405455,-0.101767365,2.675838842,1.374931658,1.708020581,0,0,0
2.638876099,1.356002261,1.644648955,-0.018847372,0.058270664,-0.095853978,2.675838842,1.374931658,1.708020581,0,0,0
2.631061805,1.356824873,1.63037324,-0.008017134,0.049591779,-0.064621289,2.675838842,1.374931658,1.708020581,0,0,0
2.624956507,1.350657656,1.618672089,-0.017077309,0.04212062,-0.040672117,2.675838842,1.374931658,1.708020581,0,0,0
2.623135857,1.347524177,1.611322766,-0.016408304,0.028242683,-0.021863471,2.675838842,1.374931658,1.708020581,0,0,0
2.618127408,1.341301939,1.608824177,-0.022207062,0.027275797,0.001187676,2.675838842,1.374931658,1.708020581,0,0,0
2.612318755,1.335649744,1.61017873,-0.02428039,0.028310542,0.019971284,2.675838842,1.374931658,1.708020581,0,0,0
2.601231136,1.329916614,1.611667542,-0.025377918,0.039985992,0.040892308,2.675838842,1.374931658,1.708020581,0,0,0
2.592251338,1.324191605,1.617712977,-0.026069618,0.042274261,0.054038045,2.675838842,1.374931658,1.708020581,0,0,0
2.594463652,1.320014396,1.624244252,-0.023944571,0.019861362,0.05551508,2.675838842,1.374931658,1.708020581,0,0,0
2.598966351,1.317386834,1.629253898,-0.019670273,0.002104589,0.046500078,2.675838842,1.374931658,1.708020581,0,0,0
2.603397801,1.311365027,1.633366668,-0.02446245,-0.007504366,0.033454388,2.675838842,1.374931658,1.708020581,0,0,0
2.605385861,1.306213683,1.635526902,-0.025142922,-0.007867067,0.020611699,2.675838842,1.374931658,1.708020581,0,0,0
2.604723856,1.306488731,1.633170624,-0.013740956,-0.003142894,0.003295374,2.675838842,1.374931658,1.708020581,0,0,0
2.604014328,1.307495244,1.627906161,-0.005655684,-0.000434928,-0.01325402,3.070148118,1.50013925,1.570796327,-0.001643822,0.0013925,0
2.604066166,1.30794031,1.619543065,-0.002304208,-0.000422832,-0.023663995,3.069654971,1.500557,1.570796327,-0.003287644,0.002785,0
2.601375439,1.307491729,1.610685118,-0.001997966,0.005483179,-0.025179319,3.06883306,1.50125325,1.570796327,-0.004931466,0.0041775,0
2.59532537,1.309711843,1.602371286,0.004061477,0.015737937,-0.031381327,3.067682385,1.502228,1.570796327,-0.006575288,0.00557,0
2.585464952,1.305384063,1.592707954,-0.006158086,0.030192715,-0.040864573,3.066202945,1.50348125,1.570796327,-0.00821911,0.006962501,0
2.588139832,1.299814989,1.573815413,-0.015594123,0.011839054,-0.061683406,3.064394741,1.505013,1.570796327,-0.009862932,0.008355001,0
2.599073551,1.290878518,1.554750838,-0.028026142,-0.016357568,-0.068705215,3.062257772,1.506823251,1.570796327,-0.011506754,0.009747501,0
2.626062483,1.275487667,1.53698302,-0.047906433,-0.066981426,-0.07180133,3.05979204,1.508912001,1.570796327,-0.013150576,0.011140001,0
2.646285513,1.271428077,1.519408567,-0.034299934,-0.081692991,-0.06172366,3.056997542,1.511279251,1.570796327,-0.014794398,0.012532501,0
2.649880698,1.288102471,1.496597284,0.016838139,-0.052794016,-0.052465658,3.053874281,1.513925001,1.570796327,-0.016438219,0.013925001,0
2.655515472,1.29955275,1.480066011,0.035118762,-0.040176597,-0.037938307,3.050422254,1.516849251,1.570796327,-0.018082041,0.015317501,0
2.700922992,1.305642355,1.468190284,0.042177447,-0.11721663,-0.014057892,3.046641464,1.520052002,1.570796327,-0.019725863,0.016710001,0
2.739508016,1.318752606,1.465879734,0.060665545,-0.145330275,0.012024997,3.042531909,1.523533252,1.570796327,-0.021369685,0.018102501,0
2.773282341,1.332126931,1.468356088,0.070829011,-0.151189464,0.027772021,3.03809359,1.527293002,1.570796327,-0.023013507,0.019495002,0
2.811329306,1.352959185,1.474020135,0.093196015,-0.161906114,0.04441753,3.033326506,1.531331253,1.570796327,-0.024657329,0.020887502,0
2.842572817,1.370008155,1.486657782,0.095434848,-0.15527063,0.054637366,3.028230658,1.535648003,1.570796327,-0.026301151,0.022280002,0
2.871870358,1.379048195,1.50054916,0.078845381,-0.149388229,0.065152299,3.022903793,1.540234926,1.570796327,-0.026967502,0.023589232,0
