-6.796875000000000000e-01,2.265625000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-6.798726482780611535e-01,2.265910157944441006e-01,0.000000000000000000e+00,-1.851482780612244763e-03,2.851579444411412537e-04,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-6.804280931122448361e-01,2.266765631777764578e-01,0.000000000000000000e+00,-3.702965561224503405e-03,5.703158888822755686e-04,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-6.813538345025509368e-01,2.268191421499970439e-01,0.000000000000000000e+00,-5.554448341836718678e-03,8.554738333234170392e-04,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-6.826498724489795666e-01,2.270187527111058312e-01,0.000000000000000000e+00,-7.405931122448965176e-03,1.140631777764551137e-03,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-6.843162069515306145e-01,2.272753948611028751e-01,0.000000000000000000e+00,-9.257413903061208205e-03,1.425789722205696511e-03,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-6.863528380102040805e-01,2.275890685999881202e-01,0.000000000000000000e+00,-1.110889668367345123e-02,1.710947666646830609e-03,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-6.887597656249999645e-01,2.279597739277615664e-01,0.000000000000000000e+00,-1.296037946428571508e-02,1.996105611087975115e-03,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-6.915369897959183776e-01,2.283875108444232693e-01,0.000000000000000000e+00,-1.481186224489795811e-02,2.281263555529112683e-03,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-6.946845105229590978e-01,2.288722793499732011e-01,0.000000000000000000e+00,-1.666334502551020114e-02,2.566421499970248515e-03,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-6.982023278061225691e-01,2.294140794444113896e-01,0.000000000000000000e+00,-1.851482780612244416e-02,2.851579444411387818e-03,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-7.020904416454081254e-01,2.300129111277377514e-01,0.000000000000000000e+00,-2.036631058673469413e-02,3.136737388852527120e-03,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-7.063488520408163218e-01,2.306687743999523976e-01,0.000000000000000000e+00,-2.221779336734693716e-02,3.421895333293668157e-03,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-7.109775589923469363e-01,2.313816692610552450e-01,0.000000000000000000e+00,-2.406927614795917325e-02,3.707053277734802255e-03,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-7.159765624999999689e-01,2.321515957110463213e-01,0.000000000000000000e+00,-2.592075892857140934e-02,3.992211222175943292e-03,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-7.213458625637753086e-01,2.329785537499255710e-01,0.000000000000000000e+00,-2.777224170918367319e-02,4.277369166617084328e-03,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-7.270854591836735104e-01,2.338625433776931883e-01,0.000000000000000000e+00,-2.962372448979591621e-02,4.562527111058221896e-03,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-7.331953523596939082e-01,2.348035645943489236e-01,0.000000000000000000e+00,-3.147520727040814537e-02,4.847685055499359463e-03,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-7.396755420918367241e-01,2.358016173998928600e-01,0.000000000000000000e+00,-3.332669005102038839e-02,5.132842999940497031e-03,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-7.465260283801019581e-01,2.368567017943251085e-01,0.000000000000000000e+00,-3.517817283163263142e-02,5.418000944381634598e-03,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-7.537468112244898322e-01,2.379688177776456137e-01,0.000000000000000000e+00,-3.702965561224487445e-02,5.703158888822779105e-03,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-7.613378906249999023e-01,2.391379653498542091e-01,0.000000000000000000e+00,-3.888113839285711748e-02,5.988316833263913203e-03,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-7.692992665816325015e-01,2.403641445109511166e-01,0.000000000000000000e+00,-4.073262117346940214e-02,6.273474777705054239e-03,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-7.776309390943876299e-01,2.416473552609362252e-01,0.000000000000000000e+00,-4.258410395408160354e-02,6.558632722146191807e-03,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-7.863329081632652873e-01,2.429875975998095905e-01,0.000000000000000000e+00,-4.443558673469383269e-02,6.843790666587329374e-03,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-7.954051737882652517e-01,2.443848715275711569e-01,0.000000000000000000e+00,-4.628706951530611735e-02,7.128948611028473881e-03,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-8.048477359693877453e-01,2.458391770442209801e-01,0.000000000000000000e+00,-4.813855229591834650e-02,7.414106555469604509e-03,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-8.146605947066327680e-01,2.473505141497590598e-01,0.000000000000000000e+00,-4.999003507653060341e-02,7.699264499910749016e-03,0.000000000000000000e+00,-9.257413903061222082e-03,1.425789722205694776e-03,0.000000000000000000e+00
-8.248437499999998757e-01,2.489188828441852852e-01,0.000000000000000000e+00,-5.184151785714281868e-02,7.984422444351886583e-03,0.000000000000000000e+00,2.392161050709766534e-03,5.772383802671615660e-03,0.000000000000000000e+00
-8.351642103504142156e-01,2.506312150091090651e-01,0.000000000000000000e+00,-5.136308564700090007e-02,9.138899204886216307e-03,0.000000000000000000e+00,2.392161050709766534e-03,5.772383802671615660e-03,0.000000000000000000e+00
-8.453889842588002690e-01,2.525744425261397530e-01,0.000000000000000000e+00,-5.088465343685893982e-02,1.029337596542053215e-02,0.000000000000000000e+00,2.392161050709766534e-03,5.772383802671615660e-03,0.000000000000000000e+00
-8.555180717251579248e-01,2.547485653952773488e-01,0.000000000000000000e+00,-5.040622122671699346e-02,1.144785272595485494e-02,0.000000000000000000e+00,2.392161050709766534e-03,5.772383802671615660e-03,0.000000000000000000e+00
-8.655514727494870719e-01,2.571535836165217415e-01,0.000000000000000000e+00,-4.992778901657501933e-02,1.260232948648917946e-02,0.000000000000000000e+00,2.392161050709766534e-03,5.772383802671615660e-03,0.000000000000000000e+00
-8.754891873317879325e-01,2.597894971898729866e-01,0.000000000000000000e+00,-4.944935680643307296e-02,1.375680624702350571e-02,0.000000000000000000e+00,2.392161050709766534e-03,5.772383802671615660e-03,0.000000000000000000e+00
-8.853312154720602845e-01,2.626563061153310841e-01,0.000000000000000000e+00,-4.897092459629114047e-02,1.491128300755782676e-02,0.000000000000000000e+00,2.392161050709766534e-03,5.772383802671615660e-03,0.000000000000000000e+00
-8.950775571703043498e-01,2.657540103928961450e-01,0.000000000000000000e+00,-4.849249238614916635e-02,1.606575976809215128e-02,0.000000000000000000e+00,2.392161050709766534e-03,5.772383802671615660e-03,0.000000000000000000e+00
-9.047282124265200176e-01,2.690826100225679474e-01,0.000000000000000000e+00,-4.801406017600719917e-02,1.722023652862647580e-02,0.000000000000000000e+00,2.392161050709766534e-03,5.772383802671615660e-03,0.000000000000000000e+00
-9.142831812407072878e-01,2.726421050043467131e-01,0.000000000000000000e+00,-4.753562796586527361e-02,1.837471328916079685e-02,0.000000000000000000e+00,2.392161050709766534e-03,5.772383802671615660e-03,0.000000000000000000e+00
-9.237424636128661604e-01,2.764324953382322758e-01,0.000000000000000000e+00,-4.705719575572330643e-02,1.952919004969511790e-02,0.000000000000000000e+00,2.392161050709766534e-03,5.772383802671615660e-03,0.000000000000000000e+00
-9.331060595429966353e-01,2.804537810242247464e-01,0.000000000000000000e+00,-4.657876354558135312e-02,2.068366681022943895e-02,0.000000000000000000e+00,2.392161050709766534e-03,5.772383802671615660e-03,0.000000000000000000e+00
-9.423739690310986017e-01,2.847059620623240694e-01,0.000000000000000000e+00,-4.610033133543942063e-02,2.183814357076376694e-02,0.000000000000000000e+00,2.392161050709766534e-03,5.772383802671615660e-03,0.000000000000000000e+00
-9.515461920771722815e-01,2.891890384525302449e-01,0.000000000000000000e+00,-4.562189912529746733e-02,2.299262033129808799e-02,0.000000000000000000e+00,2.392161050709766534e-03,5.772383802671615660e-03,0.000000000000000000e+00
-9.606227286812176747e-01,2.939030101948433282e-01,0.000000000000000000e+00,-4.514346691515549320e-02,2.414709709183240904e-02,0.000000000000000000e+00,2.392161050709766534e-03,5.772383802671615660e-03,0.000000000000000000e+00
-9.696035788432345592e-01,2.988478772892632085e-01,0.000000000000000000e+00,-4.466503470501353990e-02,2.530157385236673356e-02,0.000000000000000000e+00,2.392161050709766534e-03,5.772383802671615660e-03,0.000000000000000000e+00
-9.784887425632230462e-01,3.040236397357899967e-01,0.000000000000000000e+00,-4.418660249487159353e-02,2.645605061290105808e-02,0.000000000000000000e+00,2.392161050709766534e-03,5.772383802671615660e-03,0.000000000000000000e+00
-9.872782198411831356e-01,3.094302975344236373e-01,0.000000000000000000e+00,-4.370817028472966104e-02,2.761052737343538607e-02,0.000000000000000000e+00,2.392161050709766534e-03,5.772383802671615660e-03,0.000000000000000000e+00
-9.959720106771148274e-01,3.150678506851641303e-01,0.000000000000000000e+00,-4.322973807458771467e-02,2.876500413396970365e-02,0.000000000000000000e+00,2.392161050709766534e-03,5.772383802671615660e-03,0.000000000000000000e+00
-1.004570115071018233e+00,3.209362991880114757e-01,0.000000000000000000e+00,-4.275130586444574055e-02,2.991948089450402470e-02,0.000000000000000000e+00,2.392161050709766534e-03,5.772383802671615660e-03,0.000000000000000000e+00
-1.013072533022893129e+00,3.270356430429657291e-01,0.000000000000000000e+00,-4.227287365430379418e-02,3.107395765503834922e-02,0.000000000000000000e+00,2.392161050709766534e-03,5.772383802671615660e-03,0.000000000000000000e+00
-1.021479264532739739e+00,3.333658822500268348e-01,0.000000000000000000e+00,-4.179444144416183393e-02,3.222843441557266680e-02,0.000000000000000000e+00,2.392161050709766534e-03,5.772383802671615660e-03,0.000000000000000000e+00
-1.029790309600557840e+00,3.399270168091948485e-01,0.000000000000000000e+00,-4.131600923401987369e-02,3.338291117610699132e-02,0.000000000000000000e+00,2.392161050709766534e-03,5.772383802671615660e-03,0.000000000000000000e+00
