0.000000000000000000e+00,1.359374999999999778e+00,1.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.487209994051160149e-03,4.173483045806072878e-03,0.000000000000000000e+00
-2.974419988102320326e-05,1.359458469660915991e+00,1.800000000000000000e+02,-2.974419988102320733e-04,8.346966091612407698e-04,0.000000000000000000e+00,-1.487209994051160149e-03,4.173483045806072878e-03,0.000000000000000000e+00
-1.189767995240928130e-04,1.359708878643664409e+00,1.800000000000000000e+02,-5.948839976204641465e-04,1.669393218322426028e-03,0.000000000000000000e+00,-1.487209994051160149e-03,4.173483045806072878e-03,0.000000000000000000e+00
-2.676977989292087684e-04,1.360126226948244810e+00,1.800000000000000000e+02,-8.923259964306960029e-04,2.504089827483638175e-03,0.000000000000000000e+00,-1.487209994051160149e-03,4.173483045806072878e-03,0.000000000000000000e+00
-4.759071980963712522e-04,1.360710514574657637e+00,1.800000000000000000e+02,-1.189767995240928293e-03,3.338786436644852057e-03,0.000000000000000000e+00,-1.487209994051160149e-03,4.173483045806072878e-03,0.000000000000000000e+00
-7.436049970255799663e-04,1.361461741522902891e+00,1.800000000000000000e+02,-1.487209994051160149e-03,4.173483045806065939e-03,0.000000000000000000e+00,-1.487209994051160149e-03,4.173483045806072878e-03,0.000000000000000000e+00
-1.070791195716835073e-03,1.362379907792980127e+00,1.800000000000000000e+02,-1.784651992861392006e-03,5.008179654967262473e-03,0.000000000000000000e+00,-1.487209994051160149e-03,4.173483045806072878e-03,0.000000000000000000e+00
-1.457465794170137224e-03,1.363465013384889790e+00,1.800000000000000000e+02,-2.082093991671624730e-03,5.842876264128479824e-03,0.000000000000000000e+00,-1.487209994051160149e-03,4.173483045806072878e-03,0.000000000000000000e+00
-1.903628792385485009e-03,1.364717058298631436e+00,1.800000000000000000e+02,-2.379535990481856586e-03,6.677572873289717992e-03,0.000000000000000000e+00,-1.487209994051160149e-03,4.173483045806072878e-03,0.000000000000000000e+00
-2.409280190362879728e-03,1.366136042534205730e+00,1.800000000000000000e+02,-2.676977989292088442e-03,7.512269482450949221e-03,0.000000000000000000e+00,-1.487209994051160149e-03,4.173483045806072878e-03,0.000000000000000000e+00
-2.974419988102319865e-03,1.367721966091612007e+00,1.800000000000000000e+02,-2.974419988102320299e-03,8.346966091612145755e-03,0.000000000000000000e+00,-1.487209994051160149e-03,4.173483045806072878e-03,0.000000000000000000e+00
-3.599048185603808021e-03,1.369474828970850488e+00,1.800000000000000000e+02,-3.271861986912552589e-03,9.181662700773349228e-03,0.000000000000000000e+00,-1.487209994051160149e-03,4.173483045806072878e-03,0.000000000000000000e+00
-4.283164782867340294e-03,1.371394631171921397e+00,1.800000000000000000e+02,-3.569303985722784012e-03,1.001635930993459433e-02,0.000000000000000000e+00,-1.487209994051160149e-03,4.173483045806072878e-03,0.000000000000000000e+00
-5.026769779892921453e-03,1.373481372694824509e+00,1.800000000000000000e+02,-3.866745984533016302e-03,1.085105591909578393e-02,0.000000000000000000e+00,-1.487209994051160149e-03,4.173483045806072878e-03,0.000000000000000000e+00
-5.829863176680548896e-03,1.375735053539559605e+00,1.800000000000000000e+02,-4.164187983343249459e-03,1.168575252825700822e-02,0.000000000000000000e+00,-1.487209994051160149e-03,4.173483045806072878e-03,0.000000000000000000e+00
-6.692444973230220889e-03,1.378155673706127127e+00,1.800000000000000000e+02,-4.461629982153480882e-03,1.252044913741821169e-02,0.000000000000000000e+00,-1.487209994051160149e-03,4.173483045806072878e-03,0.000000000000000000e+00
-7.614515169541940035e-03,1.380743233194527075e+00,1.800000000000000000e+02,-4.759071980963713172e-03,1.335514574657940823e-02,0.000000000000000000e+00,-1.487209994051160149e-03,4.173483045806072878e-03,0.000000000000000000e+00
-8.596073765615703730e-03,1.383497732004758562e+00,1.800000000000000000e+02,-5.056513979773944595e-03,1.418984235574063946e-02,0.000000000000000000e+00,-1.487209994051160149e-03,4.173483045806072878e-03,0.000000000000000000e+00
-9.637120761451518913e-03,1.386419170136822920e+00,1.800000000000000000e+02,-5.353955978584176885e-03,1.502453896490184293e-02,0.000000000000000000e+00,-1.487209994051160149e-03,4.173483045806072878e-03,0.000000000000000000e+00
-1.073765615704937691e-02,1.389507547590719483e+00,1.800000000000000000e+02,-5.651397977394409175e-03,1.585923557406306028e-02,0.000000000000000000e+00,-1.487209994051160149e-03,4.173483045806072878e-03,0.000000000000000000e+00
-1.189767995240927946e-02,1.392762864366448472e+00,1.800000000000000000e+02,-5.948839976204640598e-03,1.669393218322427763e-02,0.000000000000000000e+00,-1.487209994051160149e-03,4.173483045806072878e-03,0.000000000000000000e+00
-1.311719214753123176e-02,1.396185120464009444e+00,1.800000000000000000e+02,-6.246281975014873755e-03,1.752862879238550886e-02,0.000000000000000000e+00,-1.487209994051160149e-03,4.173483045806072878e-03,0.000000000000000000e+00
