3.52011849,0.931490858,1.629315796,0.285932949,0.287926122,-0.001238269,3.420155659,0.999967655,1.570796327,-0.000323454,0.001568411,0
3.438820477,1.004485809,1.628818392,0.329371358,0.329025582,-0.001809274,3.419685136,0.999870618,1.570796327,-0.000646908,0.003136822,0
3.402849108,1.036626761,1.629084979,0.26193238,0.261472587,0.001112029,3.41890093,0.999708891,1.570796327,-0.000970362,0.004705233,0
3.393800699,1.042676546,1.62126934,0.164377915,0.168781287,-0.036323126,3.417803042,0.999482474,1.570796327,-0.001293816,0.006273644,0
3.398166856,1.037809053,1.614358558,0.083387271,0.088467579,-0.033910647,3.416391472,0.999191365,1.570796327,-0.00161727,0.007842055,0
3.403784665,1.028214941,1.630334157,0.026765632,0.04003026,0.085446287,3.41466622,0.998835566,1.570796327,-0.001940724,0.009410466,0
3.410117715,1.019904439,1.646293831,-0.002941237,0.010444847,0.090342434,3.412627286,0.998415076,1.570796327,-0.002264177,0.010978877,0
3.410718909,1.011902136,1.660471019,-0.018729267,0.005836044,0.079019355,3.410274669,0.997929895,1.570796327,-0.002587631,0.012547288,0
3.411448678,1.007429722,1.666553995,-0.020348265,0.002607493,0.040451381,3.40760837,0.997380023,1.570796327,-0.002911085,0.0141157,0
3.407546292,0.999848103,1.666480954,-0.02701128,0.011246344,0.000756799,3.404628389,0.996765461,1.570796327,-0.003234539,0.015684111,0
3.387719443,1.008728993,1.660285581,0.007211624,0.04672939,-0.031701448,3.401334726,0.996086208,1.570796327,-0.003557993,0.017252522,0
3.374832264,1.010025085,1.665759692,0.009993965,0.053772084,-0.035889379,3.397727381,0.995342264,1.570796327,-0.003881447,0.018820933,0
3.361585612,1.017557837,1.670072615,0.025039324,0.05707626,-0.040443408,3.393806353,0.994533629,1.570796327,-0.004204901,0.020389344,0
3.354066022,1.022944109,1.674159597,0.027986099,0.047166968,-0.053938043,3.389571643,0.993660303,1.570796327,-0.004528355,0.021957755,0
3.357767668,1.020337827,1.672687303,0.009868113,0.01981267,-0.082303105,3.385023251,0.992722287,1.570796327,-0.004851809,0.023526166,0
3.35951795,1.023746017,1.658230892,0.012429145,0.006842131,-0.104523943,3.380161177,0.99171958,1.570796327,-0.005175263,0.025094577,0
3.365137578,1.018873893,1.642211211,-0.004433265,-0.00683881,-0.117250679,3.37498542,0.990652182,1.570796327,-0.005498717,0.026662988,0
3.366825214,1.01803416,1.622758924,-0.004611518,-0.007362027,-0.114401881,3.369495982,0.989520093,1.570796327,-0.005822171,0.028231399,0
3.373215453,1.009312525,1.607846294,-0.022073015,-0.016482306,-0.096292674,3.363692861,0.988323313,1.570796327,-0.006145625,0.02979981,0
3.373215453,1.009312525,1.607846294,-0.022073015,-0.016482306,-0.096292674,3.357576058,0.987061843,1.570796327,-0.006469078,0.031368221,0
3.373583421,1.005871568,1.585637337,-0.013277371,-0.004725893,-0.039487631,3.351145572,0.985735682,1.570796327,-0.006792532,0.032936632,0
3.369749108,1.009958984,1.579316118,0.001244377,0.005200851,-0.019233586,3.344542776,0.98449451,1.570796327,-0.005619187,0.033091335,0
3.365296987,1.010976086,1.576674957,0.002962526,0.012426383,-0.001671797,3.337909038,0.983488007,1.570796327,-0.004445842,0.033246038,0
3.360531412,1.0139117,1.572389611,0.007943433,0.017243875,-0.001408733,3.33124436,0.982716173,1.570796327,-0.003272497,0.033400741,0
3.355237816,1.014902729,1.569373134,0.00661278,0.021170164,0.003988503,3.324548742,0.982179008,1.570796327,-0.002099152,0.033555444,0
3.349506059,1.016095503,1.563778862,0.006223133,0.024360993,-0.008067372,3.317822183,0.981876512,1.570796327,-0.000925807,0.033710146,0
